Incident Type,Incident Number,Incident Date,Violation Type,Violation Section,Violation Description,Location
ARREST,2000764001,"Jun 10, 2020 2:30:00 AM",VC,23152A,DUI ALCOHOL (M),1317 S PACIFIC STREET
ARREST,2000764301,"Jun 10, 2020 10:05:00 AM",PC,245A1,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),2100 VISTA WAY
ARREST,2000764801,"Jun 10, 2020 11:05:00 AM",PC,459.5,SHOPLIFTING (M),"CHICO LANE & MADRA LANE, OCEANSIDE, CA 92058"
ARREST,2000765001,"Jun 10, 2020 12:03:00 PM",PC,3056,VIOL PAROLE:FELONY (F),3240 MISSION AVENUE
ARREST,2000765601,"Jun 10, 2020 1:18:00 PM",PC,290.018(A),SEX OFFENDER FAIL TO REGISTER/ETC (M),
ARREST,2000766401,"Jun 10, 2020 3:50:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),308 CASSIDY STREET##4
ARREST,2000766501,"Jun 10, 2020 4:00:00 PM",PC,496(A),RECEIVE/ETC KNOWN STOLEN PROPERTY (F),"OLIVE STREET & SANTA BARBARA STREET, OCEANSIDE, CA 92054"
ARREST,2000766901,"Jun 10, 2020 5:58:00 PM",PC,459,BURGLARY (RESIDENTIAL) (F),1999 EL CAMINO REAL
ARREST,2000767001,"Jun 10, 2020 6:45:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),3420 MARRON ROAD
ARREST,2000767601,"Jun 10, 2020 10:22:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",1600 OCEANSIDE BOULEVARD
ARREST,2000768001,"Jun 11, 2020 2:30:00 AM",VC,23152(E),DUI DRUG (M),1261 SAGEWOOD DRIVE
ARREST,2000769401,"Jun 11, 2020 1:57:00 PM",PC,417A1,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM (M),0 CAMP PENDLETON MCB
ARREST,2000770301,"Jun 11, 2020 8:00:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1205 MELROSE DRIVE
ARREST,2000770701,"Jun 11, 2020 10:20:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),"MARTIN STREET & N REDONDO DRIVE, OCEANSIDE, CA 92057"
ARREST,2000770901,"Jun 11, 2020 10:30:00 PM",PC,166(C)(1),CONTEMPT OF COURT:VIOLATE PROTECTIVE ORDER (M),0 ALAMOSA PARK
ARREST,2000770801,"Jun 11, 2020 10:42:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1400 BUENA STREET
ARREST,2000771101,"Jun 12, 2020 1:10:00 AM",PC,243(E)(1),BATTERY:SPOUSE/EX SPOUSE/DATE/ETC (M),"THE STRAND S & WISCONSIN AVENUE, OCEANSIDE, CA 92054"
ARREST,2000772501,"Jun 12, 2020 10:37:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),195 S TREMONT STREET
ARREST,2000774201,"Jun 12, 2020 9:50:00 PM",PC,290.011(B),FAIL REG GAIN/LV RESID (F),2570 VISTA WAY
ARREST,2000774301,"Jun 12, 2020 10:05:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),709 SAN DIEGO STREET
ARREST,2000774401,"Jun 12, 2020 10:06:00 PM",PC,422A,THREATEN CRIME WITH INTENT TO TERRORIZE (F),2100 VISTA WAY
ARREST,2000773601,"Jun 12, 2020 10:58:00 PM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),1700 OCEANSIDE BOULEVARD
ARREST,2000774802,"Jun 12, 2020 11:32:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"S COAST HIGHWAY & MINNESOTA AVENUE, OCEANSIDE, CA 92054"
ARREST,2000774801,"Jun 12, 2020 11:32:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),2300 PASEO DE LAURA
ARREST,2000775001,"Jun 13, 2020 12:14:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)","TAIT STREET & WITHERBY STREET, OCEANSIDE, CA 92052"
ARREST,2000775301,"Jun 13, 2020 3:25:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),400 NEPTUNE WAY
ARREST,2000775302,"Jun 13, 2020 3:30:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),3308 MISSION AVENUE
ARREST,2000775401,"Jun 13, 2020 4:20:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),3200 PRODUCTION AVENUE
ARREST,2000777001,"Jun 13, 2020 2:45:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"N DITMAR STREET & SEAGAZE DRIVE, OCEANSIDE, CA 92054"
ARREST,2000777201,"Jun 13, 2020 3:15:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),2001 OCEANSIDE BOULEVARD
ARREST,2000777202,"Jun 13, 2020 3:15:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"N CLEMENTINE STREET & MISSION AVENUE, OCEANSIDE, CA 92054"
ARREST,2000777401,"Jun 13, 2020 4:20:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),400 EAGLES CROSSING
ARREST,2000777701,"Jun 13, 2020 4:48:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),
ARREST,2000778101,"Jun 13, 2020 5:50:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),
ARREST,2000778401,"Jun 13, 2020 6:19:00 PM",VC,23152A,DUI ALCOHOL (M),3859 SHERBOURNE DRIVE##o
ARREST,2000778601,"Jun 13, 2020 7:19:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),3260 PRODUCTION AVENUE
ARREST,2000778701,"Jun 13, 2020 7:26:00 PM",PC,148(A)(1),OBSTRUCT/RESIST PEACE OFCR/EMER MED TECH (M),
ARREST,2000778802,"Jun 13, 2020 7:30:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),709 SAN DIEGO STREET
ARREST,2000778801,"Jun 13, 2020 7:30:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),901 N COAST HIGHWAY
ARREST,2000779003,"Jun 13, 2020 8:30:00 PM",PC,242,SIMPLE BATTERY (M),"S COAST HIGHWAY & TOPEKA STREET, OCEANSIDE, CA 92054"
ARREST,2000779001,"Jun 13, 2020 8:30:00 PM",PC,422A,THREATEN CRIME WITH INTENT TO TERRORIZE (F),709 SAN DIEGO STREET
ARREST,2000779002,"Jun 13, 2020 8:30:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",510 OCEANSIDE BOULEVARD
ARREST,2000779501,"Jun 13, 2020 10:19:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),4181 OCEANSIDE BOULEVARD
ARREST,2000780301,"Jun 14, 2020 1:28:00 AM",PC,288(C)(1),LEWD & LASCIVIOUS ACT W/CHILD 14/15:DEFENDANT 10 YRS OLDER 11D,(3F4) AVENIDA DESCANSO
ARREST,2000780401,"Jun 14, 2020 1:46:45 AM",PC,243(E)(1),BATTERY:SPOUSE/EX SPOUSE/DATE/ETC (M),
ARREST,2000780501,"Jun 14, 2020 2:58:00 AM",PC,243(E)(1),BATTERY:SPOUSE/EX SPOUSE/DATE/ETC (M),300 SURFRIDER WAY
ARREST,2000780701,"Jun 14, 2020 3:50:00 AM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),
ARREST,2000782701,"Jun 14, 2020 2:00:25 PM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),
ARREST,2000783001,"Jun 14, 2020 3:08:00 PM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),425 COLLEGE BOULEVARD
ARREST,2000784201,"Jun 14, 2020 8:20:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)","N CANYON DRIVE & EAGLES CROSSING CROSS, OCEANSIDE, CA 92058"
ARREST,2000784301,"Jun 14, 2020 8:25:00 PM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),1940 COLLEGE BOULEVARD
ARREST,2000784101,"Jun 14, 2020 9:30:00 PM",PC,245A1,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),300 N CLEVELAND STREET
ARREST,2000784501,"Jun 14, 2020 9:34:00 PM",VC,23152A,DUI ALCOHOL (M),3859 SGHERBOURNE DRIVE##o
ARREST,2000784801,"Jun 14, 2020 10:49:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),1820 OCEANSIDE BOULEVARD
ARREST,2000785101,"Jun 15, 2020 12:20:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),1820 OCEANSIDE BOULEVARD
ARREST,2000785001,"Jun 15, 2020 12:33:00 AM",PC,245(A)(4),ADW WITH FORCE:POSSIBLE GBI (F),400 GRANT STREET
ARREST,2000785201,"Jun 15, 2020 12:40:00 AM",PC,166(C)(1),CONTEMPT OF COURT:VIOLATE PROTECTIVE ORDER (M),"Vista Loma & WARNING ROAD, OCEANSIDE, CA 92056"
ARREST,2000785401,"Jun 15, 2020 3:00:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)","N PACIFIC STREET & SEAGAZE DRIVE, OCEANSIDE, CA 92054"
ARREST,2000786201,"Jun 15, 2020 8:51:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3542 SEAWARD CIRCLE
ARREST,2000787201,"Jun 15, 2020 1:37:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),
ARREST,2000787601,"Jun 15, 2020 4:00:00 PM",PC,496(A),RECEIVE/ETC KNOWN STOLEN PROPERTY (F),2725 VISTA WAY
ARREST,2000788201,"Jun 15, 2020 4:25:00 PM",PC,488,PETTY THEFT(Shoplift) (M),3200 ROYMAR ROAD
ARREST,2000788601,"Jun 15, 2020 5:38:00 PM",PC,243(E)(1),BATTERY:SPOUSE/EX SPOUSE/DATE/ETC (M),2100 VISTA WAY
ARREST,2000789401,"Jun 15, 2020 7:48:00 PM",PC,148(A)(1),OBSTRUCT/RESIST PEACE OFCR/EMER MED TECH (M),4171 OCEANSIDE BOULEVARD##106
ARREST,2000789501,"Jun 15, 2020 8:05:00 PM",VC,23152A,DUI ALCOHOL (M),
ARREST,2000789801,"Jun 15, 2020 9:20:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3365 MISSION AVENUE
ARREST,2000790101,"Jun 15, 2020 10:30:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"N CANYON DRIVE & MISSION AVENUE, OCEANSIDE, CA 92058"
ARREST,2000790301,"Jun 15, 2020 11:07:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),900 N COAST HIGHWAY
ARREST,2000790501,"Jun 15, 2020 11:36:00 PM",VC,23152B,DUI ALC/0.08 PERCENT (M),"SEAGAZE N DRIVE & THE STRAND, OCEANSIDE, CA 92054"
ARREST,2000790701,"Jun 16, 2020 2:29:00 AM",VC,23152(E),DUI DRUG (M),1261 SAGEWOOD DRIVE
ARREST,2000791101,"Jun 16, 2020 7:20:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),418 BROOKS STREET
ARREST,2000791901,"Jun 16, 2020 9:30:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),"COLLEGE BOULEVARD & PLAZA DRIVE, OCEANSIDE, CA 92056"
ARREST,2000793301,"Jun 16, 2020 2:28:00 PM",PC,242,SIMPLE BATTERY (M),"DOUGLAS DRIVE & OLD RIVER STREET, OCEANSIDE, CA 92057"
ARREST,2000793501,"Jun 16, 2020 2:42:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",4600 NORTH AVENUE
ARREST,2000793801,"Jun 16, 2020 5:55:00 PM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),
ARREST,2000793901,"Jun 16, 2020 6:00:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),"COLLEGE BOULEVARD & PLAZA DRIVE, OCEANSIDE, CA 92056"
ARREST,2000795001,"Jun 16, 2020 10:23:00 PM",VC,23152A,DUI ALCOHOL (M),
ARREST,2000765401,"Jun 16, 2020 10:54:00 PM",PC,422A,THREATEN CRIME WITH INTENT TO TERRORIZE (F),
ARREST,2000794901,"Jun 16, 2020 11:58:00 PM",PC,211,ROBBERY (F),1749 S COAST HIGHWAY
ARREST,2000795301,"Jun 17, 2020 1:41:00 AM",PC,594(B)(2)(A),VANDALISM [$400 OR LESS] (M),150 RIVERSIDE DRIVE
ARREST,2000795401,"Jun 17, 2020 2:26:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),235 S TREMONT STREET
ARREST,2000795501,"Jun 17, 2020 3:00:00 AM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),195 S TREMONT STREET
ARREST,2000795901,"Jun 17, 2020 7:30:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),
ARREST,2000796401,"Jun 17, 2020 9:06:00 AM",PC,602,TRESPASSING (M),2100 VIA ESMARCA
ARREST,2000797001,"Jun 17, 2020 10:10:00 AM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),"EL CAMINO REAL & MESA DRIVE, OCEANSIDE, CA 92054"
ARREST,2000797401,"Jun 17, 2020 10:30:00 AM",PC,148(A)(1),OBSTRUCT/RESIST PEACE OFCR/EMER MED TECH (M),5306 NORTH RIVER ROAD
ARREST,2000797501,"Jun 17, 2020 11:02:00 AM",PC,242,SIMPLE BATTERY (M),1601 N COAST HIGHWAY
ARREST,2000798301,"Jun 17, 2020 12:37:00 PM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),3817 OCEAN RANCH BOULEVARD
ARREST,2000799001,"Jun 17, 2020 2:03:00 PM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,3855 MISSION AVENUE
ARREST,2000799601,"Jun 17, 2020 5:11:00 PM",PC,166(A)(4),CONTEMPT OF COURT:DISOBEY COURT ORDER (M),1407 MISSION AVENUE
ARREST,2000800001,"Jun 17, 2020 7:00:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),1322 ROCKY POINT DRIVE
ARREST,2000799901,"Jun 17, 2020 7:11:00 PM",VC,23152(F),DUI ALCOHOL/DRUG (M),3838 VISTA WAY
ARREST,2000800501,"Jun 18, 2020 12:05:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),2301 BLISS CIRCLE
ARREST,2000800601,"Jun 18, 2020 12:47:00 AM",VC,23152A,DUI ALCOHOL (M),325 CANYONSIDE WAY
ARREST,2000800701,"Jun 18, 2020 1:35:00 AM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),"EL CAMINO REAL & Misson AVENUE, OCEANSIDE, CA 92058"
ARREST,2000801101,"Jun 18, 2020 6:45:13 AM",PC,273.6(A),VIOLATE DOMESTIC RELATIONS COURT ORDER (M),3240 MISSION AVENUE##215
ARREST,2000801901,"Jun 18, 2020 10:20:00 AM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,4136 OCEANSIDE BOULEVARD
ARREST,2000802201,"Jun 18, 2020 10:35:00 AM",PC,602(O),TRESPASS:REFUSE TO LEAVE PROPERTY:OWNER REQUEST (M),4114 ESPERANZA WAY
ARREST,2000802401,"Jun 18, 2020 11:00:00 AM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,800 MISSION AVENUE
ARREST,2000803701,"Jun 18, 2020 3:01:00 PM",PC,488,PETTY THEFT(Shoplift) (M),400 PARKSIDE DRIVE
ARREST,2000804101,"Jun 18, 2020 4:00:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),400 PARKSIDE DRIVE
ARREST,2000804401,"Jun 18, 2020 5:10:00 PM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),1118 S MYERS STREET
ARREST,2000804701,"Jun 18, 2020 5:25:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),
ARREST,2000806201,"Jun 18, 2020 10:10:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),2222 AMICK STREET
ARREST,2000806101,"Jun 18, 2020 11:00:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1310 UNION PLAZA COURT
ARREST,2000806501,"Jun 19, 2020 12:01:00 AM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,300 NEPTUNE WAY
ARREST,2000806701,"Jun 19, 2020 1:43:00 AM",PC,166(C)(1),CONTEMPT OF COURT:VIOLATE PROTECTIVE ORDER (M),
ARREST,2000806801,"Jun 19, 2020 2:50:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1310 UNION PLAZA COURT
ARREST,2000808401,"Jun 19, 2020 12:17:00 PM",PC,242,SIMPLE BATTERY (M),4150 OCEANSIDE BOULEVARD
ARREST,2000808801,"Jun 19, 2020 1:51:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)","AVENIDA EMPRESSA & EAST PARTOW WAY, OCEANSIDE, CA 92056"
ARREST,2000808901,"Jun 19, 2020 2:20:00 PM",PC,459,BURGLARY (COMMERCIAL) (F),400 PARKSIDE DRIVE
ARREST,2000809001,"Jun 19, 2020 3:00:00 PM",PC,69,OBSTRUCT/RESIST EXECUTIVE OFFICER WITH MINOR INJURY (F),1700 OCEANSIDE BOULEVARD
ARREST,2000809801,"Jun 19, 2020 5:30:00 PM",PC,594(B)(2)(A),VANDALISM [$400 OR LESS] (M),4600 CALLE DEL PALO
ARREST,2000811001,"Jun 19, 2020 7:45:00 PM",PC,148(A)(1),OBSTRUCT/RESIST PEACE OFCR/EMER MED TECH (M),5306 NORTH RIVER ROAD
ARREST,2000810601,"Jun 19, 2020 8:00:00 PM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),1517 E PULST STREET
ARREST,2000810801,"Jun 19, 2020 8:10:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),400 PARKSIDE DRIVE
ARREST,2000810701,"Jun 19, 2020 8:20:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"JEFFERSON STREET & LAGOON VIEW DRIVE, OCEANSIDE, CA 92054"
ARREST,2000811201,"Jun 19, 2020 10:20:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),2222 AMICK STREET
ARREST,2000811601,"Jun 19, 2020 10:40:00 PM",PC,451B,ARSON:INHABITED STRUCTURE/PROP (F),4002 VISTA WAY
ARREST,2000811301,"Jun 19, 2020 11:00:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),3213 MISSION AVENUE
ARREST,2000811401,"Jun 19, 2020 11:00:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),705 COLLEGE BOULEVARD
ARREST,2000811402,"Jun 19, 2020 11:00:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),1151 S COAST HIGHWAY
ARREST,2000812001,"Jun 20, 2020 12:15:00 AM",VC,23152A,DUI ALCOHOL (M),
ARREST,2000812401,"Jun 20, 2020 1:12:00 AM",PC,245A1,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),
ARREST,2000812901,"Jun 20, 2020 7:50:00 AM",PC,459,BURGLARY (COMMERCIAL) (F),1999 EL CAMINO REAL
ARREST,2000813001,"Jun 20, 2020 7:50:00 AM",PC,3455,PRCS VIOLATION,5195 ANDREW JACKSON STREET
ARREST,2000813401,"Jun 20, 2020 10:19:00 AM",PC,242,SIMPLE BATTERY (M),"S COAST HIGHWAY & GODFREY STREET, OCEANSIDE, CA 92054"
ARREST,2000814301,"Jun 20, 2020 1:01:00 PM",PC,602(O),TRESPASS:REFUSE TO LEAVE PROPERTY:PEACE OFFICER REQUEST (M),"N CLEVELAND STREET & MISSION AVENUE, OCEANSIDE, CA 92054"
ARREST,2000814901,"Jun 20, 2020 4:28:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),401 MISSION AVENUE
ARREST,2000815001,"Jun 20, 2020 5:15:00 PM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,"College BOULEVARD & SR, OCEANSIDE, CA 92056"
ARREST,2000815201,"Jun 20, 2020 5:45:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),455 COUNTRY CLUB LANE
ARREST,2000815801,"Jun 20, 2020 7:30:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),"N COAST HIGHWAY & MISSION AVENUE, OCEANSIDE, CA 92054"
ARREST,2000816001,"Jun 20, 2020 8:00:00 PM",PC,496D(A),POSSESS STOLEN VEHICLE/VESSEL/ETC (M),3319 CAROLYN CIRCLE
ARREST,2000817101,"Jun 20, 2020 8:30:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),1700 KRAFT STREET
ARREST,2000816101,"Jun 20, 2020 9:06:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",47 DOUGLAS DRIVE
ARREST,2000816601,"Jun 20, 2020 9:45:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),455 COUNTRY CLUB LANE
ARREST,2000816901,"Jun 21, 2020 12:01:00 AM",VC,23152A,DUI ALCOHOL (M),"COLLEGE BOULEVARD & NORTH RIVER ROAD, OCEANSIDE, CA 92057"
ARREST,2000817201,"Jun 21, 2020 12:45:00 AM",PC,273.6(A),VIOLATE DOMESTIC RELATIONS COURT ORDER (M),3921 WARING ROAD
ARREST,2000817301,"Jun 21, 2020 1:15:00 AM",PC,594(B)(2)(A),VANDALISM [$400 OR LESS] (M),2100 VISTA WAY
ARREST,2000817601,"Jun 21, 2020 5:02:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),455 COUNTRY CLUB LANE
ARREST,2000817602,"Jun 21, 2020 5:05:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),455 COUNTRY CLUB LANE
ARREST,2000818301,"Jun 21, 2020 10:35:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),455 COUNTRY CLUB LANE
ARREST,2000818401,"Jun 21, 2020 10:56:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",400 N PACIFIC STREET
ARREST,2000818701,"Jun 21, 2020 1:10:00 PM",HS,11359(B),POSSES MARIJUANA FOR SALE OVER 18 (M),"FRAZEE ROAD & OLEANDER DRIVE, OCEANSIDE, CA 92057"
ARREST,2000818801,"Jun 21, 2020 1:42:00 PM",PC,594(B)(1),VANDALISM ($400 OR MORE) (F),"GRACE STREET & MAXSON STREET, OCEANSIDE, CA 92058"
ARREST,2000819001,"Jun 21, 2020 2:20:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)","THUNDER DRIVE & WARING ROAD, OCEANSIDE, CA 92056"
ARREST,2000819201,"Jun 21, 2020 3:31:00 PM",VC,23152A,DUI ALCOHOL (M),723 PARADISE COVE WAY
ARREST,2000820201,"Jun 21, 2020 8:45:00 PM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),1759 OCEANSIDE BOULEVARD
ARREST,2000820101,"Jun 21, 2020 8:55:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",550 LOS ARBOLITOS BOULEVARD
ARREST,2000820301,"Jun 21, 2020 9:20:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3800 MISSION AVENUE
ARREST,2000820801,"Jun 21, 2020 11:00:00 PM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),1759 OCEANSIDE BOULEVARD##c
ARREST,2000822201,"Jun 22, 2020 9:05:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1990 COLLEGE BOULEVARD
ARREST,2000822401,"Jun 22, 2020 10:07:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),3240 MISSION AVENUE
ARREST,2000823201,"Jun 22, 2020 12:14:00 PM",PC,211,ROBBERY (F),195 S TREMONT STREET
ARREST,2000823601,"Jun 22, 2020 1:52:00 PM",PC,166(A)(4),CONTEMPT OF COURT:DISOBEY COURT ORDER (M),
ARREST,2000824601,"Jun 22, 2020 5:00:00 PM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),1405 EL CAMINO REAL
ARREST,2000825801,"Jun 22, 2020 7:02:00 PM",PC,245A1,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),
ARREST,2000826301,"Jun 22, 2020 8:50:00 PM",PC,242,SIMPLE BATTERY (M),"FESTIVAL DRIVE & JILL STREET, OCEANSIDE, CA 92057"
ARREST,2000826302,"Jun 22, 2020 8:50:00 PM",PC,242,SIMPLE BATTERY (M),3985 MISSION AVENUE
ARREST,2000826801,"Jun 23, 2020 1:05:00 AM",VC,23152A,DUI ALCOHOL (M),723 PARADISE COVE WAY
ARREST,2000827001,"Jun 23, 2020 1:26:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)","SAN RAFAEL DRIVE & SUNSET DRIVE, OCEANSIDE, CA 92054"
ARREST,2000828802,"Jun 23, 2020 12:39:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3705 PLAZA DRIVE
ARREST,2000828801,"Jun 23, 2020 12:42:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),2100 VISTA WAY
ARREST,2000831301,"Jun 23, 2020 7:50:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),514 SPORTFISHER DRIVE
ARREST,2000831401,"Jun 23, 2020 9:20:00 PM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),150 RIVERSIDE DRIVE
ARREST,2000831901,"Jun 23, 2020 11:44:00 PM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH SERIOUS INJURY (F),702 MISSION AVENUE
ARREST,2000832001,"Jun 24, 2020 12:30:00 AM",PC,12022.1,COMMIT FEL ON BAIL OR O/R RELEASE (BAIL+),500 GODFREY STREET
ARREST,2000832201,"Jun 24, 2020 4:28:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",3895 MISSION AVENUE
ARREST,2000832601,"Jun 24, 2020 7:27:00 AM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),0 LOS COLINAS
ARREST,2000833001,"Jun 24, 2020 9:45:00 AM",PC,3056,VIOL PAROLE:FELONY (F),1100 S COAST HIGHWAY
ARREST,2000834101,"Jun 24, 2020 1:45:00 PM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),195 S TREMONT STREET
ARREST,2000835001,"Jun 24, 2020 4:26:00 PM",PC,1203.2(A),PROBATION VIOLATION:REARREST/REVOKE,2900 TODD STREET
